id,iaafId,firstName,lastName,countryCode,countryName,birthDate,performanceDate,competition,venueCountry,place,eventId,competitionId,timeResult
14335825,262025,Jessica,MCCLAIN,USA,United States,1992-02-15,2024-02-03,"U.S. Olympic Team Trials - Marathon, Orlando, FL",USA,4,10229534,7206336,2:25:46
14335825,262025,Jessica,MCCLAIN,USA,United States,1992-02-15,2023-06-17,"Grandma's Marathon, Duluth, MN",USA,4,10229534,7201072,2:29:25
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2021-12-05,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,5,10229534,7160232,2:23:58
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,34,10229534,7191886,2:26:19
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2019-10-13,"Bank of America Chicago Marathon, Chicago, IL",USA,5,10229534,,2:26:47
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,7,10229534,7147634,2:29:25
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2016-08-14,"The XXXI Olympic Games, Estádio Olímpico, Rio de Janeiro",BRA,20,10229534,7093747,2:31:22
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2014-08-16,"Zürich European Championships, Letzigrund, Zürich",SUI,10,10229534,7049119,2:31:46
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2015-10-11,"Chicago Marathon, Chicago, IL",USA,13,10229534,,2:33:15
14283143,181743,Fionnuala,MCCORMACK,IRL,Ireland,1984-09-24,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,25,10229534,7132391,2:34:09
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2022-04-17,"Seoul Marathon, Seoul",KOR,1,10229534,7176616,2:18:04
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2022-10-02,"TCS London Marathon, London",GBR,5,10229534,7176624,2:19:27
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,8,10229534,7144910,2:20:57
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2021-10-03,"Virgin Money London Marathon, London",GBR,7,10229534,7160158,2:21:23
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,12,10229534,7191886,2:24:16
14426302,280139,Joan Chelimo,MELLY,ROU,Romania,1990-11-10,2019-03-03,"Tokyo Marathon, Tokyo",JPN,8,10229534,7128538,2:26:24
14326274,240522,Delvine Relin,MERINGOR,ROU,Romania,1992-08-01,2023-03-19,"Zurich Marato Barcelona, Barcelona",ESP,3,10229534,7191896,2:20:49
14326274,240522,Delvine Relin,MERINGOR,ROU,Romania,1992-08-01,2023-09-24,"BMW Berlin Marathon, Berlin",GER,12,10229534,7191882,2:23:25
14326274,240522,Delvine Relin,MERINGOR,ROU,Romania,1992-08-01,2021-04-11,"Xiamen Marathon & Tuscany Camp Global Elite Race, Siena",ITA,6,10229534,7163971,2:24:32
14326274,240522,Delvine Relin,MERINGOR,ROU,Romania,1992-08-01,2022-03-20,"Los Angeles Marathon, Los Angeles, CA",USA,1,10229534,,2:25:04
14326274,240522,Delvine Relin,MERINGOR,ROU,Romania,1992-08-01,2024-03-10,"Nagoya Women's Marathon, Nagoya",JPN,6,10229534,7207352,2:26:09
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2023-11-26,"39^ Firenze Marathon, Firenze",ITA,1,10229534,7202301,2:25:54
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2022-11-27,"Asics Firenze Marathon, Firenze",ITA,3,10229534,,2:28:00
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2021-12-11,"Maratona di Reggio Emilia - Città del Tricolore Trofeo Parmigiano Reggiano, Reggio Emilia",ITA,1,10229534,,2:30:16
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2018-11-25,"Firenze Marathon, Firenze",ITA,3,10229534,7124552,2:30:59
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2020-12-13,"Italian Marathon Championships, Reggio Emilia",ITA,OC,10229534,7159101,2:32:24
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2019-12-01,"Osaka Marathon, Osaka",JPN,6,10229534,7137953,2:32:45
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2021-11-14,"Neapolis Marathon, Napoli",ITA,1,10229534,,2:33:43
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2018-10-14,"Sofia Marathon, Sofia",BUL,2,10229534,7123390,2:35:45
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2022-02-27,"Split Marathon, Split",CRO,1,10229534,,2:37:05
14645754,304233,Clementine,MUKANDANGA,RWA,Rwanda,1985-12-08,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,37,10229534,7138987,2:37:09
14426782,339479,Esther,NAVARRETE,ESP,Spain,1990-03-16,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,10,10229534,7207579,2:24:40
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2023-10-29,"Mainova Frankfurt Marathon, Frankfurt",GER,15,10229534,7191953,2:32:00
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2024-04-14,"ADAC Marathon Hannover, Hannover",GER,9,10229534,7207469,2:34:29
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2019-04-07,"Vienna City Marathon, Wien",AUT,7,10229534,7129462,2:34:49
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2023-04-23,"Vienna City Marathon, Wien",AUT,13,10229534,7191938,2:36:07
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2016-04-10,"Vienna City Marathon, Wien",AUT,8,10229534,,2:39:58
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2017-08-06,"IAAF World Championships in Athletics, Olympic Stadium, London",GBR,47,10229534,7093740,2:42:53
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2016-08-14,"The XXXI Olympic Games, Estádio Olímpico, Rio de Janeiro",BRA,92,10229534,7093747,2:47:32
14325369,308818,Rutendo Joan,NYAHORA,ZIM,Zimbabwe,1988-11-11,2019-09-27,"IAAF World Championships in Athletics, Corniche, Doha",QAT,21,10229534,7125365,2:52:33
14639376,310712,Fiona,O'KEEFFE,USA,United States,1998-05-24,2024-02-03,"U.S. Olympic Team Trials - Marathon, Orlando, FL",USA,1,10229534,7206336,2:22:10
14424921,263953,Hellen,OBIRI,KEN,Kenya,1989-12-13,2022-11-06,"TCS New York City Marathon, New York, NY",USA,6,10229534,7176621,2:25:49
14424921,263953,Hellen,OBIRI,KEN,Kenya,1989-12-13,2023-11-05,"TCS New York Marathon, New York, NY",USA,1,10229534,7191887,2:27:23
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2024-04-28,"38. Haspa Marathon Hamburg, Hamburg",GER,7,10229534,7206878,2:26:24
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,20,10229534,7207579,2:27:16
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2020-12-13,"Austrian Marathon Championships, Wien",AUT,OC,10229534,7159099,2:31:33
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2021-04-18,"Maratón Internacional “A Pampa Traviesa”, Santa Rosa",ARG,1,10229534,,2:31:41
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2022-02-20,"Zurich Maraton de Sevilla, Sevilla",ESP,23,10229534,7176628,2:32:36
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,25,10229534,7191928,2:33:54
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2019-09-22,"Maratón de Buenos Aires Ñandú - South American Marathon Championships, Buenos Aires",ARG,5,10229534,,2:34:12
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2021-10-10,"Bank of America Chicago Marathon, Chicago, IL",USA,12,10229534,7160168,2:34:46
14802812,389498,Daiana,OCAMPO,ARG,Argentina,1991-02-16,2019-04-07,"NN Marathon Rotterdam, Rotterdam",NED,21,10229534,7129471,2:41:36
14910229,498675,Cian,OLDKNOW,RSA,South Africa,1996-09-17,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,14,10229534,7207579,2:25:08
14910229,498675,Cian,OLDKNOW,RSA,South Africa,1996-09-17,2024-04-28,"Durban International Marathon, Durban",RSA,1,10229534,7207354,2:29:46
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2023-09-24,"BMW Berlin Marathon, Berlin",GER,16,10229534,7191882,2:25:35
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,19,10229534,7144910,2:29:12
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2019-07-27,"Pan American Games, Lima",PER,3,10229534,7134069,2:32:27
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,22,10229534,7191928,2:33:05
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2015-04-12,"Santiago de Chile Marathon, Santiago de Chile",CHI,4,10229534,,2:34:58
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2016-04-17,"Hamburg Marathon, Hamburg",GER,12,10229534,,2:35:13
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2016-08-14,"The XXXI Olympic Games, Estádio Olímpico, Rio de Janeiro",BRA,43,10229534,7093747,2:37:05
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2019-01-20,"Chevron Houston Marathon, Houston, TX",USA,12,10229534,7126881,2:37:17
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,55,10229534,7132391,2:40:04
14521783,298550,Angie,ORJUELA,COL,Colombia,1989-05-09,2014-09-14,"Medellín Maratón de las Flores, Medellín",COL,3,10229534,,2:48:25
14501901,390040,Silvia Patricia,ORTIZ MOROCHO,ECU,Ecuador,1992-06-30,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,18,10229534,7191886,2:24:50
14501901,390040,Silvia Patricia,ORTIZ MOROCHO,ECU,Ecuador,1992-06-30,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,11,10229534,7191928,2:27:36
14501901,390040,Silvia Patricia,ORTIZ MOROCHO,ECU,Ecuador,1992-06-30,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,29,10229534,7138987,2:35:09
14501901,390040,Silvia Patricia,ORTIZ MOROCHO,ECU,Ecuador,1992-06-30,2019-09-22,"Maratón de Buenos Aires Ñandú - South American Marathon Championships, Buenos Aires",ARG,11,10229534,,2:42:53
14501901,390040,Silvia Patricia,ORTIZ MOROCHO,ECU,Ecuador,1992-06-30,2021-05-02,"South American Marathon Championships, Asunción",PAR,1,10229534,7174043,2:48:10
14790858,364504,Fatima Azzahraa,OUHADDOU NAFIE,ESP,Spain,1993-08-30,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,22,10229534,7191886,2:25:30
14790858,364504,Fatima Azzahraa,OUHADDOU NAFIE,ESP,Spain,1993-08-30,2023-04-16,"NN Marathon Rotterdam, Rotterdam",NED,4,10229534,7192007,2:26:44
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2023-03-26,"Hannover Marathon, Hannover",GER,1,10229534,7192002,2:25:45
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2023-10-29,"Mainova Frankfurt Marathon, Frankfurt",GER,13,10229534,7191953,2:28:37
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2022-04-03,"HAJ Hannover Marathon, Hannover",GER,3,10229534,7176764,2:28:39
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,2,10229534,7147634,2:28:42
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,18,10229534,7144910,2:28:52
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2019-02-17,"Zurich Maratón de Sevilla, Sevilla",ESP,8,10229534,7128089,2:32:43
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,21,10229534,7132391,2:33:18
14329614,267126,Matea,PARLOV KOŠTRO,CRO,Croatia,1992-06-02,2018-09-16,"Berlin Marathon, Berlin",GER,20,10229534,7122261,2:38:05
14785911,369363,Marie,PERRIER,MRI,Mauritius,1995-03-30,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,32,10229534,7191886,2:26:19
14785911,369363,Marie,PERRIER,MRI,Mauritius,1995-03-30,2023-04-16,"NN Marathon Rotterdam, Rotterdam",NED,10,10229534,7192007,2:29:45
14785911,369363,Marie,PERRIER,MRI,Mauritius,1995-03-30,2022-12-04,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,32,10229534,7176623,2:34:35
14785911,369363,Marie,PERRIER,MRI,Mauritius,1995-03-30,2022-05-08,"Zurich Marató de Barcelona, Barcelona",ESP,9,10229534,7178131,2:39:43
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2023-09-24,"BMW Berlin Marathon, Berlin",GER,9,10229534,7191882,2:22:17
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2021-10-03,"Virgin Money London Marathon, London",GBR,10,10229534,7160158,2:23:26
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2019-04-28,"Virgin Money London Marathon, London",GBR,10,10229534,7130122,2:25:38
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2017-04-23,"London Marathon, London",GBR,15,10229534,,2:29:23
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2017-08-06,"IAAF World Championships in Athletics, Olympic Stadium, London",GBR,13,10229534,7093740,2:29:48
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2016-10-30,"Frankfurt Marathon, Frankfurt",GER,5,10229534,,2:30:04
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2017-11-12,"Saitama Marathon, Saitama",JPN,4,10229534,,2:30:34
14276123,232337,Charlotte,PURDUE,GBR,Great Britain & N.I.,1991-06-10,2016-04-24,"London Marathon, London",GBR,16,10229534,,2:32:48
14379678,259418,Camilla,RICHARDSSON,FIN,Finland,1993-09-14,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,16,10229534,7191886,2:24:38
14379678,259418,Camilla,RICHARDSSON,FIN,Finland,1993-09-14,2021-12-05,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,20,10229534,7160232,2:30:45
14382625,262284,Luz Mery,ROJAS,PER,Peru,1993-06-20,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,19,10229534,7207579,2:26:47
14382625,262284,Luz Mery,ROJAS,PER,Peru,1993-06-20,2022-09-11,"Life Lima 42K, Lima",PER,3,10229534,,2:36:20
14646117,406708,Méline,ROLLIN,FRA,France,1998-06-17,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,6,10229534,7207579,2:24:12
14646117,406708,Méline,ROLLIN,FRA,France,1998-06-17,2023-10-15,"TCS Amsterdam Marathon, Amsterdam",NED,11,10229534,7191884,2:26:58
14646117,406708,Méline,ROLLIN,FRA,France,1998-06-17,2022-12-04,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,24,10229534,7176623,2:30:27
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2024-03-24,"Chang'an Automobile Chongqing Marathon, Chongqing",CHN,1,10229534,7207747,2:21:27
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2023-11-26,"Shanghai Marathon, Shanghai",CHN,8,10229534,7191885,2:26:50
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2021-05-30,"RETAIL CAPITAL Langa Marathon Challenge, Cape Town",RSA,4,10229534,,2:37:55
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2021-02-28,"Kilimanjaro Premium Lager Marathon, Moshi",TAN,1,10229534,,2:45:44
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2021-11-07,"NBC Dodoma Marathon, Dodoma",TAN,2,10229534,,2:45:45
14302631,205981,Jackline,SAKILU,TAN,Tanzania,1986-12-28,2022-07-30,"XXII Commonwealth Games, Victoria Square, Birmingham",GBR,16,10229534,7147633,3:02:33
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2020-03-01,"Tokyo Marathon, Tokyo",JPN,1,10229534,7138801,2:17:45
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2022-03-13,"Nagoya Women's Marathon, Nagoya",JPN,2,10229534,7176615,2:18:45
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2021-10-03,"Virgin Money London Marathon, London",GBR,5,10229534,7160158,2:18:54
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2019-05-05,"Volkswagen Prague Marathon, Praha",CZE,1,10229534,7130475,2:19:46
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2022-07-18,"World Athletics Championships, Oregon 2022, Autzen Complex, Eugene, OR",USA,3,10229534,7137279,2:20:18
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2021-03-14,"Agmon Hahula Marathon, Hula Lake Park",ISR,1,10229534,,2:22:37
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2019-10-27,"Mainova Frankfurt Marathon, Frankfurt",GER,4,10229534,,2:23:11
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2022-11-06,"TCS New York City Marathon, New York, NY",USA,2,10229534,7176621,2:23:30
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2018-11-25,"Firenze Marathon, Firenze",ITA,1,10229534,7124552,2:24:17
14523502,308491,Lonah Chemtai,SALPETER,ISR,Israel,1988-12-12,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,4,10229534,7138987,2:25:38
14363675,262630,Susana,SANTOS,POR,Portugal,1992-07-05,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,24,10229534,7191886,2:25:35
14363675,262630,Susana,SANTOS,POR,Portugal,1992-07-05,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,13,10229534,7191928,2:28:56
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,14,10229534,7191886,2:24:30
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2023-09-24,"BMW Berlin Marathon, Berlin",GER,15,10229534,7191882,2:25:27
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2021-04-03,"Belp Marathon, Belp",SUI,2,10229534,7163671,2:26:14
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2021-09-12,"Vienna City Marathon, Wien",AUT,4,10229534,7160139,2:26:31
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,9,10229534,7147634,2:30:17
14940420,264579,Fabienne,SCHLUMPF,SUI,Switzerland,1990-11-17,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,12,10229534,7132391,2:31:36
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2024-01-14,"Chevron Houston Marathon, Houston, TX",USA,4,10229534,7207952,2:24:54
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,5,10229534,7191928,2:25:52
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,12,10229534,7144910,2:26:55
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2023-09-24,"BMW Berlin Marathon, Berlin",GER,19,10229534,7191882,2:27:35
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2022-04-24,"Haspa Marathon, Hamburg",GER,9,10229534,,2:29:51
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,10,10229534,7147634,2:30:35
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2019-10-13,"RheinEnergie Marathon Köln, Köln",GER,1,10229534,7136660,2:31:18
14587891,341487,Deborah,SCHÖNEBORN,GER,Germany,1994-03-13,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,18,10229534,7132391,2:33:08
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2022-12-04,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,1,10229534,7176623,2:14:58
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2024-03-03,"Tokyo Marathon, Tokyo",JPN,3,10229534,7207351,2:16:58
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2016-01-22,"Dubai Standard Chartered Marathon, Dubai",UAE,2,10229534,,2:20:48
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2017-05-07,"Praha Marathon, Praha",CZE,2,10229534,,2:22:15
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,1,10229534,7138987,2:24:23
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2020-01-19,"Tata Mumbai Marathon, Mumbai",IND,1,10229534,7138761,2:24:51
14664871,294797,Amane Beriso,SHANKULE,ETH,Ethiopia,1991-10-13,2018-10-21,"Toronto Waterfront Marathon, Toronto",CAN,6,10229534,7123449,2:28:56
14731840,315496,Magdalena,SHAURI,TAN,Tanzania,1996-02-25,2023-09-24,"BMW Berlin Marathon, Berlin",GER,3,10229534,7191882,2:18:41
14731840,315496,Magdalena,SHAURI,TAN,Tanzania,1996-02-25,2024-03-03,"Tokyo Marathon, Tokyo",JPN,11,10229534,7207351,2:32:58
14731840,315496,Magdalena,SHAURI,TAN,Tanzania,1996-02-25,2017-04-23,"Hamburg Marathon, Hamburg",GER,5,10229534,,2:33:28
14731840,315496,Magdalena,SHAURI,TAN,Tanzania,1996-02-25,2017-01-15,"Mumbai Standard Chartered Marathon, Mumbai",IND,4,10229534,,2:34:51
14321386,254517,Emily,SISSON,USA,United States,1991-10-12,2022-10-09,"Bank of America Chicago Marathon, Chicago, IL",USA,2,10229534,7176619,2:18:29
14321386,254517,Emily,SISSON,USA,United States,1991-10-12,2023-10-08,"Bank of America Chicago Marathon, Chicago, IL",USA,7,10229534,7191883,2:22:09
14321386,254517,Emily,SISSON,USA,United States,1991-10-12,2024-02-03,"U.S. Olympic Team Trials - Marathon, Orlando, FL",USA,2,10229534,7206336,2:22:42
14321386,254517,Emily,SISSON,USA,United States,1991-10-12,2019-04-28,"Virgin Money London Marathon, London",GBR,6,10229534,7130122,2:23:08
14478926,345201,Meritxell,SOLER,ESP,Spain,1992-07-20,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,13,10229534,7207579,2:24:57
14478926,345201,Meritxell,SOLER,ESP,Spain,1992-07-20,2023-02-19,"Zurich Maraton de Sevilla, Sevilla",ESP,8,10229534,7191928,2:26:37
14478926,345201,Meritxell,SOLER,ESP,Spain,1992-07-20,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,27,10229534,7138987,2:34:38
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2024-04-07,"Daegu Marathon, Daegu",KOR,4,10229534,7207805,2:24:01
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2021-10-17,"Perth Marathon, Perth",AUS,1,10229534,,2:25:15
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2018-10-21,"Toronto Waterfront Marathon, Toronto",CAN,4,10229534,7123449,2:25:59
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2018-07-01,"Gold Coast Airport Marathon, Gold Coast",AUS,2,10229534,7120614,2:26:31
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2017-04-23,"London Marathon, London",GBR,10,10229534,,2:27:01
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2022-11-06,"TCS New York City Marathon, New York, NY",USA,9,10229534,7176621,2:27:27
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2022-07-30,"XXII Commonwealth Games, Victoria Square, Birmingham",GBR,1,10229534,7147633,2:27:31
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2015-10-18,"Melbourne Marathon, Melbourne",AUS,1,10229534,,2:27:45
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2017-08-06,"IAAF World Championships in Athletics, Olympic Stadium, London",GBR,9,10229534,7093740,2:28:59
14336656,258886,Jessica,STENSON,AUS,Australia,1987-08-15,2014-07-27,"Glasgow Commonwealth Games, Hampden Park, Glasgow",GBR,3,10229534,,2:30:12
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,25,10229534,7191886,2:25:36
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2021-05-30,"Volkswagen Prague Marathon – Battle of the Teams, Praha",CZE,10,10229534,7165750,2:29:28
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2021-04-03,"Belp Marathon, Belp",SUI,3,10229534,7163671,2:29:39
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2023-05-07,"Prague Marathon, Praha",CZE,7,10229534,7191898,2:31:54
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,26,10229534,7138987,2:34:02
14475570,311315,Moira,STEWARTOVÁ,CZE,Czechia,1995-06-09,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,40,10229534,7147634,2:43:03
